feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
10.675216609115628,6.226353411700912,8.508835911547358,7.843554927140712,2.1342862729297667,9.75136187989367,-6.986414187757667,-7.801996882937804,-10.149331037383336,-2.972052762544111
-10.161123944216552,8.682248610459746,3.795769020095913,-4.91295149289573,-3.6991144262521294,-5.6044251707357775,-4.158663888650318,0.4294329578332986,-1.8662826687734966,-4.067367295398811
3.0408855372726777,-6.836160620249215,-8.211904381790772,6.271535879716433,9.91638439984566,5.303231868149622,-6.162346957922509,-5.784870254127711,4.40587676203669,-0.9242172299924556
-8.570329450438425,9.305449643060626,6.422680633335046,-7.467857166974071,-4.734690860998447,-6.535781644932439,-3.270316630887456,1.3023932180769262,-2.1150578175789887,-4.412451521188619
1.6632338577671502,-7.21393381507972,-3.8035958841635904,-5.1939405867256845,-2.6338611181720397,5.807118850404868,-6.875693433373462,1.4805863226017792,-0.07905367980089961,-8.39268567809046
-8.241685914986046,0.5449960984066592,-10.266717720647437,8.367246486548009,-4.707562292381291,3.71266357255782,-2.636278528921774,0.88536496985676,1.766485293328004,-8.630841986137549
0.1882907643587819,-8.943385404357088,-3.0696479862489157,-3.3857938587727943,-1.0695043129016166,6.618918397869654,-6.196225910382299,0.5296646936818992,2.490549554372484,-9.587803415952303
0.20755420163872973,-7.602275275006801,-9.257429599014618,8.51540353245136,8.574168307206847,6.2252509326151015,-4.9279275227710055,-5.445288775128768,2.0462117122476347,-0.1321786723809122
1.447059489507617,-5.008636122665388,-9.58844104120338,10.893880680471046,11.72743495959739,6.631135935552433,-3.563735894252006,-9.194452549613816,2.3938593987611956,-0.8394525990092192
9.16449042278514,6.143998194511985,6.033072459622846,9.183456597778196,1.859463038902024,9.037501916848834,-6.404559128551038,-5.638923870695174,-6.561530573312844,-5.749062495284778
0.6989168603100575,-7.1374654025221105,-4.621222375773618,-2.271879899532501,1.1325707296223246,5.548114771507468,-8.700391509582918,-0.005661085585147274,3.2803647009182955,-9.174119112596241
-10.642072201771123,11.582893365157846,7.76067703722417,-4.610038574003548,-4.919348587577511,-5.690946672212142,-5.147931248470412,0.32836135477862916,-3.342363701231984,-3.6773301844002604
2.336659156911008,-5.868276955247893,-5.230774628622005,-0.9317463312476035,-0.37313362833699537,5.737936062698914,-4.550637752835621,-1.1337857203795143,2.4747460207344996,-8.554620268192105
